text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
On parle souvent du harcèlement masculin sur la femme mais n'oublions pas que l'inverse existe aussi #ONPC #balancetonporc #Balancetatruie,FALSE,3,NA,2017-10-21 22:42:49,FALSE,NA,921869411031683072,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,Rome2WIKI,0,FALSE,FALSE,NA,NA
#balancetonporc https://t.co/ULt5eFbvdo,FALSE,0,NA,2017-10-21 22:41:48,FALSE,NA,921869154529021953,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,WineAndRetail,0,FALSE,FALSE,NA,NA
#balancetonporc https://t.co/nvfPSpqJc8,FALSE,0,NA,2017-10-21 22:41:47,FALSE,NA,921869150334717953,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,rafael74130,0,FALSE,FALSE,NA,NA
@nix921 #BalanceTonPorc Et à ceux qui vont dire que c’est de la délation, à l’époque j’ai porté plainte et il a été condamné,FALSE,0,nix921,2017-10-21 22:39:27,FALSE,921857593437573120,921868562658152448,2921673273,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,trashybstory,0,FALSE,FALSE,NA,NA
Ce nageur quadra qui m'appuyais sa main sur le haut de la cuisse à chaque p*t**n de longueur de bassin. J'avais 19 ans. #balancetonporc,FALSE,1,NA,2017-10-21 22:38:55,FALSE,NA,921868426896912385,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,lucy7inthesky,0,FALSE,FALSE,NA,NA
@Nancy_nft @Quaresma_boss C du harcèlement ! #balancetonporc,FALSE,0,Nancy_nft,2017-10-21 22:38:38,FALSE,921868244285362178,921868355740536834,892127963508080640,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,mashallah_botan,0,FALSE,FALSE,NA,NA
Aïe, #BalanceTonPorc ça marche là ou moratoire pr l'artiste?Rétrospective Roman Polanski - La Cinémathèque française https://t.co/lH5WcPIhTn,FALSE,2,NA,2017-10-21 22:38:06,FALSE,NA,921868222831513600,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Kizumbas,0,FALSE,FALSE,NA,NA
Merci Julien Clerc. Ugh c est pas possible #Harcelement #ONPC Et à tous ceux qui ont defendus #balancetonporc,FALSE,0,NA,2017-10-21 22:37:31,FALSE,NA,921868074185297920,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,NadiaJPLE,0,FALSE,FALSE,NA,NA
@BFMTV Quand je lis bcp de messages sur ce poste, j'observe que les pseudo pro #balancetonporc reproduisent les com… https://t.co/QH78TR6ELp,FALSE,0,BFMTV,2017-10-21 22:37:30,TRUE,921746064243417089,921868072432095232,133663801,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,proANALIZER,0,FALSE,FALSE,NA,NA
Cet inconnu total qui m'a proposé cash de monter chez lui sur le passage clouté  #balancetonporc,FALSE,1,NA,2017-10-21 22:37:06,FALSE,NA,921867972611903489,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,lucy7inthesky,0,FALSE,FALSE,NA,NA
#balancetonporc NeoGAF forum reportedly down after testimony of harassment perpetrated by site owner, and multiple… https://t.co/cw9tFkZht9,FALSE,1,NA,2017-10-21 22:37:03,TRUE,NA,921867958477119488,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,newakamo,0,FALSE,FALSE,NA,NA
#BalanceTonPorc au boulot toutes les nuits pendant 3 mois : mon collègue qui se masturbe sur le fauteuil d'à côté... honte, gêne, dégoût !!!,FALSE,0,NA,2017-10-21 22:36:57,FALSE,NA,921867932409491456,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,FrancePop83,0,FALSE,FALSE,NA,NA
Mon pere y capte pas qu'en disant a des ptits "tripote les fesses des filles",ils risquent de se retrouver à 20 ans sur #balancetonporc mdrr,FALSE,0,NA,2017-10-21 22:36:09,FALSE,NA,921867732991332352,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,SaarahSt,0,FALSE,FALSE,NA,NA
Il m'a fait si mal que j'ai eu peur qu'il me mutile, j'ai dit STOP, il l'a fait de force #balancetonporc,FALSE,1,NA,2017-10-21 22:35:38,FALSE,NA,921867600157642752,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,lucy7inthesky,0,FALSE,FALSE,NA,NA
Maire et prof de fac : "toi t'as des yeux à faire sauter les boutons de braguette". J'avais 12 ans. #balancetonporc,FALSE,1,NA,2017-10-21 22:34:28,FALSE,NA,921867309945442304,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,lucy7inthesky,2,FALSE,FALSE,NA,NA
#balancetonporc  Harceler par  erwan , elise , jade , nella , yannick , lili , angelo , iloe , killian , jeremy , christel ,et bien d'autres,FALSE,0,NA,2017-10-21 22:32:33,FALSE,NA,921866827654983680,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,SavannahSweetH,0,FALSE,FALSE,NA,NA
#balancetonporc @paulchapuis qui montre sa bite à tout le monde à l'O'regans...,FALSE,6,NA,2017-10-21 22:32:21,FALSE,NA,921866777801515013,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,ThibaultMerle,2,FALSE,FALSE,NA,NA
#pitoyable #islamophobie #balancetonporc https://t.co/GdCnZ72kiu,FALSE,1,NA,2017-10-21 22:32:03,FALSE,NA,921866700479516672,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,DaSmilea,0,FALSE,FALSE,NA,NA
#harcelementderue #sexisme #laruemappartientaussi #balancetonporc 
https://t.co/iWuTJlaaWQ,FALSE,1,NA,2017-10-21 22:30:59,FALSE,NA,921866430978633728,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,fatoumatafathy,2,FALSE,FALSE,NA,NA
@Le_Figaro C'est vraiment pitoyable !!! #balancetonporc,FALSE,1,Le_Figaro,2017-10-21 22:28:30,FALSE,921798786103627779,921865806115491841,8350912,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,Dogging44,0,FALSE,FALSE,NA,NA
Les actrices ne sont-elles QUE les victimes du système "contrat de porcs" ? #BalanceTonPorc ok mais… https://t.co/7HD6g0GsbI,FALSE,1,NA,2017-10-21 22:28:21,TRUE,NA,921865769922760705,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,HavaForEver,1,FALSE,FALSE,NA,NA
#balancetonporc https://t.co/SYhkfHx6BH,FALSE,0,NA,2017-10-21 22:28:20,FALSE,NA,921865766542237696,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,ELoizemant,0,FALSE,FALSE,NA,NA
Une amie a commenté une publication de jean lassalle qui méprisait le #balancetonporc elle arrête pas de se faire insulter dans les coms,FALSE,1,NA,2017-10-21 22:27:51,FALSE,NA,921865643338723328,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,theasphyxia,0,FALSE,FALSE,NA,NA
#balancetonporc assignation au tribunal de l'opinion ? Peu importe. Quand on appelle au secours, on commence par entendre.,FALSE,1,NA,2017-10-21 22:22:55,FALSE,NA,921864402214752256,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RabbinSultan,1,FALSE,FALSE,NA,NA
#BalanceTesPorcs #balancetonporc Harcèlements,Attouchements,Insultes, dans la rue, le  métro, au boulot #serveuse... #TropDendroit #AToutAge,FALSE,1,NA,2017-10-21 22:22:05,FALSE,NA,921864193053200385,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,coline_gc,0,FALSE,FALSE,NA,NA
Flirting; drinking; short skirts doesn't cause rape 
RAPISTS DO.
Victim NEVER CAUSE #RAPE
#balancetonporc #MeToo… https://t.co/trYlIq9Hu6,FALSE,13,NA,2017-10-21 22:21:55,TRUE,NA,921864150258733056,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,MinouChrystayl,6,FALSE,FALSE,NA,NA
omm #pmprize #balancetonporc #Femmesfontaines #Bisexuel https://t.co/r0csyKMrGr,FALSE,0,NA,2017-10-21 22:21:01,FALSE,NA,921863925280501760,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,TypicalFaarax,0,FALSE,FALSE,NA,NA
omg #sydvwel #balancetonporc #Travestis #Bikini https://t.co/i9SqsXo5aY,FALSE,0,NA,2017-10-21 22:20:47,FALSE,NA,921863863343165440,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,PaulFleeman,0,FALSE,FALSE,NA,NA
Francia intentará definir y delimitar el acoso callejero, y así penalizarlo con cárcel https://t.co/gg7FBkkbqe  #YoTambién #BalanceTonPorc,FALSE,2,NA,2017-10-21 22:20:33,FALSE,NA,921863806468411393,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,isabelmejia,1,FALSE,FALSE,NA,NA
D'habitude les trolls sont dans les commentaires #ONPC, maintenant ce sont Christine Angot et Yann Moix sur… https://t.co/W8eClIMyZd,FALSE,2,NA,2017-10-21 22:19:38,TRUE,NA,921863574208774144,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,ChristineCalais,1,FALSE,FALSE,NA,NA
Yann Moix ne supporte pas qu'on compare un violeur à un porc. Moi non plus, parce que les porcs, eux,  ne violent pas #balancetonporc #onpc,FALSE,3,NA,2017-10-21 22:19:32,FALSE,NA,921863548594212865,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,xxxxxGINxxxxx,0,FALSE,FALSE,NA,NA
wooow #balancetonporc #MPN #Thai #Espagnol https://t.co/XjnMcQIRv6,FALSE,0,NA,2017-10-21 22:19:09,FALSE,NA,921863454708903936,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,__YEKO,0,FALSE,FALSE,NA,NA
omg #balancetonporc #sechskies #Trois #Bottes https://t.co/GqecT9MW09,FALSE,0,NA,2017-10-21 22:18:55,FALSE,NA,921863396160688130,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,bladimirpoleo,0,FALSE,FALSE,NA,NA
#BalanceTonPorc cette photo de @ParisMatch est censée dénoncer Harvey, sans le défendre, je trouve qu'elle accuse d… https://t.co/JE7K24Igt9,FALSE,1,NA,2017-10-21 22:18:11,TRUE,NA,921863211401580545,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,HavaForEver,1,FALSE,FALSE,NA,NA
Avant de violer ses "Sœurs" vous croyez que  #TariqRamadan a dit "bismillah" ? #BalanceTonPorc,FALSE,4,NA,2017-10-21 22:17:47,FALSE,NA,921863109622550529,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Salomerainbow,1,FALSE,FALSE,NA,NA
#BalanceTonPorc https://t.co/gJkQOXBWmY,FALSE,2,NA,2017-10-21 22:16:43,FALSE,NA,921862841350742017,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,episteme__,0,FALSE,FALSE,NA,NA
������ #manspreading #balancetonporc @kanealy_ https://t.co/JyqUc97cny,FALSE,0,NA,2017-10-21 22:15:31,FALSE,NA,921862539025281024,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,evaghrb,0,FALSE,FALSE,NA,NA
wow #balancetonporc #mydrunkentext #Pénis #AdosAnal https://t.co/9wBDrt2RF7,FALSE,0,NA,2017-10-21 22:15:28,FALSE,NA,921862525523599360,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,Cameron_Vickers,0,FALSE,FALSE,NA,NA
MEC ! ELLE T'A DIT NON , C'EST NON ! ������
#balancetonporc #MeToo #Harcelee #harcelement #MoiAussi #femmes #filles… https://t.co/tBZanP3K2n,FALSE,44,NA,2017-10-21 22:14:03,TRUE,NA,921862171830702080,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,BOOTYSEXYGIRLS,7,FALSE,FALSE,NA,NA
Les vraies douleurs ne sont pas muettes. Se taire c'est protéger des criminels. Les douleurs méritent la justice. ������… https://t.co/NXaFOo0fD7,FALSE,1,NA,2017-10-21 22:13:37,TRUE,NA,921862059825999874,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,MinouChrystayl,0,FALSE,FALSE,NA,NA
#ONPC Yan Moix confond la prétendue foule déferlante des réseaux sociaux et les témoignages recueillis sur #balancetonporc,FALSE,1,NA,2017-10-21 22:13:22,FALSE,NA,921861998538907648,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,olivered,0,FALSE,FALSE,NA,NA
... et pas besoin d'avoir des couilles pour avoir du courage! Merci à tous les témoignages #Metoo et… https://t.co/JTYyk1yCEc,FALSE,1,NA,2017-10-21 22:12:50,TRUE,NA,921861863553601536,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,ChristineCalais,0,FALSE,FALSE,NA,NA
il a surtout peur de se retrouver sur twitter, il prend les devants
#balancetonporc https://t.co/4PBHAjiSXl,FALSE,0,NA,2017-10-21 22:12:45,FALSE,NA,921861844175814656,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,ClaraLondon750,0,FALSE,FALSE,NA,NA
omg #balancetonporc #MAGA #Percing #Cul https://t.co/XbBEa1c5R8,FALSE,0,NA,2017-10-21 22:12:44,FALSE,NA,921861837905330176,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,barisckl,0,FALSE,FALSE,NA,NA
Et il ne restera que la colère https://t.co/Bq1eldSsT5 #Balancetonporc #moiaussi #metoo,FALSE,1,NA,2017-10-21 22:11:46,FALSE,NA,921861594107301888,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,LesMotsRouges,1,FALSE,FALSE,NA,NA
#BalanceTonPorc:  @20minutes
Mais où est passée la féministe Badinter,FALSE,0,NA,2017-10-21 22:11:07,FALSE,NA,921861430571356160,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,aa_mosta,0,FALSE,FALSE,NA,NA
#onpc quelle #Justice #Moix quand la prescription interdit toute poursuite ,que 95% des jugements sont classés sans suite?#balancetonporc,FALSE,7,NA,2017-10-21 22:10:57,FALSE,NA,921861391660830720,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,schydlowski1,3,FALSE,FALSE,NA,NA
Ça ne m'étonnerait pas d'apprendre dans quelques jours que Donald Trump a lui aussi agressé sexuellement plusieurs femmes... #balancetonporc,FALSE,4,NA,2017-10-21 22:10:46,FALSE,NA,921861345565429760,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,VincentTheVoice,0,FALSE,FALSE,NA,NA
omg #balancetonporc #myfirstTweet #Blondes #Célébrité https://t.co/OkejE9sQ9a,FALSE,0,NA,2017-10-21 22:10:29,FALSE,NA,921861271149879296,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,athenaakhlij,0,FALSE,FALSE,NA,NA
ahh #balancetonporc #sechskies #Train #Cocu https://t.co/JBtlC554Sg,FALSE,0,NA,2017-10-21 22:09:30,FALSE,NA,921861023577100288,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,Paddy_Zoe,0,FALSE,FALSE,NA,NA
Ben c'est pour quand un mouvement #Balancetonporc en Haïti mais nous devrions penser à l'accompagner d'un #balancetatruie aussi.,FALSE,1,NA,2017-10-21 22:08:57,FALSE,NA,921860886993735680,NA,<a href="http://www.facebook.com/twitter" rel="nofollow">Facebook</a>,layann509,1,FALSE,FALSE,NA,NA
@ONPCofficiel #LOL Extrait complètement sorti du contexte #ONPC������ Absolument tout le contraire de ce que Moix a essa… https://t.co/GiELmM5wEa,FALSE,1,ONPCofficiel,2017-10-21 22:08:52,TRUE,921859898878627840,921860864164225024,788085432,<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>,sAathenaAs,1,FALSE,FALSE,NA,NA
holy… #balancetonporc #ViaWhatsapp #Tcheque #Bottes https://t.co/DsexidU1hU,FALSE,0,NA,2017-10-21 22:08:13,FALSE,NA,921860702859595776,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,soccerberto,0,FALSE,FALSE,NA,NA
Seule la justice ne suffit pas en termes de sexisme, il faut une prise de conscience générale. #balancetonporc va dans ce sens #ONPC,FALSE,4,NA,2017-10-21 22:08:05,FALSE,NA,921860667447136256,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Zephyr_56,0,FALSE,FALSE,NA,NA
@ONPCofficiel La justice n'est pas du côté des femmes violentées, c'est pour ça que les femmes se font justice sur… https://t.co/srRtLZglJ7,FALSE,4,ONPCofficiel,2017-10-21 22:07:32,TRUE,921859898878627840,921860530272395264,788085432,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,marinazanconato,0,FALSE,FALSE,NA,NA
#balancetonporc Mais où est passée la féministe Badinter,FALSE,0,NA,2017-10-21 22:07:30,FALSE,NA,921860522177454081,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,aa_mosta,0,FALSE,FALSE,NA,NA
#balancetonporc Gibbsy Roduit,FALSE,1,NA,2017-10-21 22:07:30,FALSE,NA,921860520583553029,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,GDorsaz,0,FALSE,FALSE,NA,NA
@ONPCofficiel merci à @JulienClercOff de remettre les choses à leur place ! #balancetonporc,FALSE,0,ONPCofficiel,2017-10-21 22:07:09,FALSE,NA,921860434453520384,788085432,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,AgnesLanglois,0,FALSE,FALSE,NA,NA
#balancetonporc 
#Balancetatruie https://t.co/j5jKCxeTbz,FALSE,0,NA,2017-10-21 22:07:00,FALSE,NA,921860397564616704,NA,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Lite</a>,djinnnn19999,1,FALSE,FALSE,NA,NA
Quand une femme se fait agresser/harceler dans la rue par un inconnu, où est l’abus de pouvoir?!?! #ONPC #BalanceTonPorc,FALSE,1,PGerardBoucher,2017-10-21 22:06:09,FALSE,921859608733454336,921860182199734272,237864471,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,PGerardBoucher,1,FALSE,FALSE,NA,NA
#ONPC..... ce #balancetonporc est devenu louuuuuuuuuuuuuuurd !!!!!!!!!! Allez porter plainte et basta.������������,FALSE,0,NA,2017-10-21 22:06:02,FALSE,NA,921860151237332992,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,DRACALURABE,0,FALSE,FALSE,NA,NA
Y a-t-il un équivalent de #balancetonporc en Allemagne ?,FALSE,0,NA,2017-10-21 22:05:44,FALSE,NA,921860079208534016,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,SaudadeOrg,0,FALSE,FALSE,NA,NA
#balancetonporc
Moi je lance le # : #BalanceTonBoudin

#onpc https://t.co/5N6C38RTev,FALSE,21,NA,2017-10-21 22:05:27,FALSE,NA,921860004822560768,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,Degaulle8,11,FALSE,FALSE,NA,NA
Bravo #YannMoix excellente analyse sur le #BalanceTonPorc 100% d’accord ! ... non à la vindicte populaire ! Oui à l’état de droit ! #ONPC,FALSE,2,NA,2017-10-21 22:04:31,FALSE,NA,921859771300540416,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,elyLomax,1,FALSE,FALSE,NA,NA
#balancetonporc Quand un gars te dis avec srx  «mais c'est vrai le harcèlement de rue, c'est pas juste vous qui exagèrez tout? » #fail,FALSE,1,NA,2017-10-21 22:04:20,FALSE,NA,921859724462690305,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Lynnanou,0,FALSE,FALSE,NA,NA
Weinsten est, à juste titre, cloué au pilori et Polanski est célébré. Hypocrisie française. #balancetonporc  https://t.co/XgtlyXHMn0,FALSE,0,NA,2017-10-21 22:04:08,FALSE,NA,921859674789568512,NA,<a href="http://localhost.fr" rel="nofollow">ManageTeam</a>,AlidreyM,0,FALSE,FALSE,NA,NA
#onpc Moix Angot #balancezmoiceschroniqueurs 
Heureusement Julien Clerc sauve ce plateau lamentable...
#balancetonporc,FALSE,8,NA,2017-10-21 22:04:04,FALSE,NA,921859658171801600,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,EmmaRacc,1,FALSE,FALSE,NA,NA
@JulienClerc_Off "#balancetonporc va faire avancer les choses, notamment dans le monde du travail. Bien 40 ans après Gisèle Halimi" #onpc,FALSE,3,JulienClerc_Off,2017-10-21 22:04:03,FALSE,NA,921859653415440384,770908801583181824,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,ChristineCalais,0,FALSE,FALSE,NA,NA
#Balancetonporc ce n’est pas nécessairement lié à une question de pouvoir. Christine Angot est encore une fois à côté de la plaque. #ONPC,FALSE,3,NA,2017-10-21 22:03:52,FALSE,NA,921859608733454336,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,PGerardBoucher,0,FALSE,FALSE,NA,NA
#ONPC
Après #balancetonporc peut-on pour une fois mettre en valeur ceux qui font le Bien ?
#balancetonange,FALSE,1,NA,2017-10-21 22:03:30,FALSE,NA,921859515255017474,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,PENSEESOLIDAIRE,0,FALSE,FALSE,NA,NA
#balancetonporc @Mk974_,FALSE,0,NA,2017-10-21 22:03:22,FALSE,NA,921859482078105600,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,MkilleraMC,0,FALSE,FALSE,NA,NA
Si le peuple utilise #balancetonporc Yann Moix, c'est que la justice est inexistante #onpc 
#fautréfléchircommelepeupleparfois,FALSE,6,NA,2017-10-21 22:03:01,FALSE,NA,921859392630394880,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,OsmoseTerrils,1,FALSE,FALSE,NA,NA
En Marche! https://t.co/GlYYq3SR80 Merci à @BrunelleCb75011 @itsmyPresident @NicoHabare #balancetonporc,FALSE,0,NA,2017-10-21 22:02:12,FALSE,NA,921859188707426304,NA,<a href="http://paper.li" rel="nofollow">Paper.li</a>,ivanberaud,0,FALSE,FALSE,NA,NA
Ce sont plutôt les animaux qui ne devraient pas être contents de se voir associés à des humains ! #ONPC #balancetonporc,FALSE,6,NA,2017-10-21 22:02:08,FALSE,NA,921859171540258816,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,my_twirer,1,FALSE,FALSE,NA,NA
#balancetonporc est très déshonorant pou les cochons!  #ONPC,FALSE,0,NA,2017-10-21 22:01:39,FALSE,NA,921859051562176514,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,VictorBledor,0,FALSE,FALSE,NA,NA
@ONPC @MrYannMoix n'apprécie pas les dénonciations #balancetonporc Pourquoi tremble t'il ?,FALSE,0,onpc,2017-10-21 22:01:37,FALSE,NA,921859041927757826,99194843,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,JulLaurent238,0,FALSE,FALSE,NA,NA
Y. Moix passe beaucoup trop de temps avec Christine Angot. Ça commence à déteindre. #ONPC #Balancetonporc,FALSE,2,NA,2017-10-21 22:01:31,FALSE,NA,921859017533722625,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,PGerardBoucher,0,FALSE,FALSE,NA,NA
#ONPC moix il la ramène pas trop 
tellement peur qu'un de ses dossiers ne lui remonte à la figure.. toi même tu sais #balancetonporc,FALSE,0,NA,2017-10-21 22:01:27,FALSE,NA,921858999577927686,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,ClaraLondon750,0,FALSE,FALSE,NA,NA
55% d'avocats et quasiment 90% de juges sont des femmes en France... Elle est où la parité si chère aux féministes de #BalanceTonPorc ?,FALSE,0,NA,2017-10-21 22:01:09,FALSE,NA,921858923786883073,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,agnx,0,FALSE,FALSE,NA,NA
#BalanceTonPorc #ONPC Grouic !!! https://t.co/gY4MGqQJoh,FALSE,0,NA,2017-10-21 22:00:43,FALSE,NA,921858815552884736,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,pilatus70,0,FALSE,FALSE,NA,NA
Quant à demander son avis à Angot sur celles qui parlent, après sa réaction face à Rousseaux, c'est ptet pas utile #ONPC #balancetonporc,FALSE,2,NA,2017-10-21 22:00:09,FALSE,NA,921858674179608578,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,Ahabounette,0,FALSE,FALSE,NA,NA
"la campagne #balancetonporc me gène car elle se substitue à la justice, elles peuvent porter plainte"  #ONPC,FALSE,2,NA,2017-10-21 22:00:09,FALSE,NA,921858671780483072,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,lagrenouille7,0,FALSE,FALSE,NA,NA
#ONPC le Hashtag #balancetonporc  en  quebéquoi est #moiaussi,FALSE,0,NA,2017-10-21 22:00:02,FALSE,NA,921858644123242496,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,kribal2,0,FALSE,FALSE,NA,NA
#ONPC  ne parlez pas de sexe avec #angot elle va répéter un plomb #balancetonporc,FALSE,0,NA,2017-10-21 22:00:01,FALSE,NA,921858640704888835,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,yangtzeu,0,FALSE,FALSE,NA,NA
yann moix qui s'exprime sur #balanceTonporc, yann je t'aime pour la remarque antispeciste,mais j'oublie pas ton livre sur polanski #onpc,FALSE,0,NA,2017-10-21 21:59:41,FALSE,NA,921858553656291329,NA,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Lite</a>,sarah_ba1,0,FALSE,FALSE,NA,NA
J'suis particulièrement déçu de la réaction de certains, potes compris, qui sont + choqués par #balancetonporc que par les agresseurs..,FALSE,3,NA,2017-10-21 21:59:29,FALSE,NA,921858504327073792,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,ObamYvan,0,FALSE,FALSE,NA,NA
#Catalogne 

#balancetonporc #balandeTonMadrilène #BalanceTonImpérialiste  https://t.co/zLSLx38rlV,FALSE,0,NA,2017-10-21 21:59:15,FALSE,NA,921858447293009920,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RamseyFrank,0,FALSE,FALSE,NA,NA
#onpc #balancetonporc Le collectif des cochons en colère témoigne  à tavers son site officiel :
https://t.co/ctKaPpHbJ2,FALSE,1,NA,2017-10-21 21:58:54,FALSE,NA,921858357497131008,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,philmarso,0,FALSE,FALSE,NA,NA
Je savais que je n'allais pas être déçu d'entendre l'avis de Yann Moix sur #balancetonporc. ������ #ONPC,FALSE,0,NA,2017-10-21 21:58:47,FALSE,NA,921858330385113088,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,flotoniutti,0,FALSE,FALSE,NA,NA
Yann Moix, qui a fait un livre pour défendre Polanski, n'aime pas #balancetonporc , je suis très très surprise (ou pas) #onpc,FALSE,5,NA,2017-10-21 21:58:46,FALSE,NA,921858324169216000,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,Bergamote,0,FALSE,FALSE,NA,NA
